frame,TP,FP,FN,TN
6445,8,0,0,8
6446,2,0,0,8
6447,7,0,0,0
6448,4,0,0,7
6449,5,0,0,1
6450,4,0,0,6
6451,8,0,0,4
6452,4,0,0,2
6453,0,0,0,2
6454,4,0,0,0
6455,1,0,0,9
6456,0,0,0,8
6457,4,0,0,2
6458,6,0,0,8
6459,6,0,0,8
6460,0,0,0,4
6461,0,0,0,9
6462,0,0,0,3
6463,3,0,0,9
6464,5,0,0,5
6465,5,0,0,6
6466,0,0,0,0
6467,8,0,0,1
6468,8,0,0,0
6469,6,0,0,1
6470,8,0,0,1
6471,6,0,0,7
6472,7,0,0,3
6473,5,0,0,6
6474,8,0,0,5
6475,7,0,0,9
6476,0,0,0,8
6477,1,0,0,7
6478,5,0,0,2
6479,7,0,0,0
6480,4,0,0,0
6481,2,0,0,1
6482,7,0,0,0
6483,2,0,0,4
6484,3,0,0,4
6485,2,0,0,4
6486,6,0,0,2
6487,1,0,0,2
6488,2,0,0,1
6489,9,0,0,1
6490,1,0,0,2
6491,2,0,0,2
6492,0,0,0,6
6493,4,0,0,8
6494,6,0,0,2
6495,2,0,0,6
6496,8,0,0,2
6497,7,0,0,5
6498,6,0,0,2
6499,8,0,0,1
6500,1,0,0,0
6501,7,0,0,4
6502,6,0,0,7
6503,5,0,0,5
6504,3,0,0,7
6505,2,0,0,5
6506,0,0,0,1
6507,6,0,0,3
6508,9,0,0,2
6509,9,0,0,1
6510,9,0,0,1
6511,2,0,0,3
6512,1,0,0,1
6513,7,0,0,4
6514,0,0,0,9
6515,7,0,0,7
6516,7,0,0,7
6517,0,0,0,7
6518,2,0,0,5
6519,6,0,0,4
6520,0,0,0,3
6521,9,0,0,8
6522,8,0,0,0
6523,2,0,0,2
6524,4,0,0,3
6525,2,0,0,4
6526,6,0,0,8
6527,3,0,0,1
6528,4,0,0,9
6529,8,0,0,0
6530,0,0,0,0
6531,4,0,0,6
6532,5,0,0,2
6533,6,0,0,4
6534,5,0,0,0
6535,0,0,0,5
6536,9,0,0,4
6537,8,0,0,4
6538,7,0,0,0
6539,2,0,0,7
6540,2,0,0,4
6541,8,0,0,2
6542,1,0,0,6
6543,6,0,0,6
6544,9,0,0,5
6545,7,0,0,6
6546,3,0,0,2
6547,7,0,0,8
6548,0,0,0,2
6549,3,0,0,5
6550,2,0,0,7
6551,4,0,0,6
6552,2,0,0,1
6553,8,0,0,6
6554,5,0,0,6
6555,4,0,0,9
6556,7,0,0,9
6557,0,0,0,9
6558,5,0,0,3
6559,5,0,0,9
6560,3,0,0,9
6561,6,0,0,9
6562,4,0,0,2
6563,0,0,0,5
6564,6,0,0,6
6565,8,0,0,5
6566,7,0,0,5
6567,7,0,0,3
6568,1,0,0,7
6569,6,0,0,5
6570,5,0,0,8
6571,2,0,0,9
6572,1,0,0,2
6573,3,0,0,5
6574,5,0,0,0
6575,0,0,0,6
6576,3,0,0,0
6577,8,0,0,5
6578,3,0,0,0
6579,6,0,0,8
6580,5,0,0,7
6581,3,0,0,8
6582,3,0,0,3
6583,4,0,0,4
6584,0,0,0,9
6585,0,0,0,5
6586,7,0,0,9
6587,1,0,0,8
6588,2,0,0,5
6589,6,0,0,9
6590,1,0,0,9
6591,9,0,0,5
6592,0,0,0,4
6593,4,0,0,9
6594,3,0,0,7
6595,9,0,0,7
6596,0,0,0,0
6597,2,0,0,3
6598,3,0,0,6
6599,0,0,0,7
6600,8,0,0,2
6601,2,0,0,6
6602,9,0,0,8
6603,4,0,0,3
6604,2,0,0,4
6605,5,0,0,2
6606,0,0,0,3
6607,5,0,0,9
6608,9,0,0,7
6609,3,0,0,9
6610,5,0,0,3
6611,0,0,0,2
6612,7,0,0,2
6613,3,0,0,2
6614,6,0,0,6
6615,3,0,0,1
6616,5,0,0,1
6617,9,0,0,0
6618,8,0,0,6
6619,8,0,0,1
6620,0,0,0,4
6621,3,0,0,0
6622,2,0,0,2
6623,2,0,0,3
6624,7,0,0,4
6625,7,0,0,1
6626,1,0,0,4
6627,8,0,0,1
6628,5,0,0,1
6629,9,0,0,8
6630,3,0,0,5
6631,8,0,0,9
6632,1,0,0,7
6633,2,0,0,4
6634,1,0,0,5
6635,1,0,0,5
6636,4,0,0,4
6637,5,0,0,9
6638,0,0,0,0
6639,6,0,0,2
6640,1,0,0,8
6641,3,0,0,0
6642,8,0,0,7
6643,2,0,0,0
6644,1,0,0,0
6645,6,0,0,8
6646,3,0,0,8
6647,1,0,0,8
6648,0,0,0,8
6649,3,0,0,8
6650,2,0,0,0
6651,4,0,0,5
6652,6,0,0,9
6653,4,0,0,2
6654,4,0,0,7
6655,0,0,0,1
6656,4,0,0,5
6657,9,0,0,9
6658,3,0,0,1
6659,9,0,0,9
6660,7,0,0,9
6661,7,0,0,0
6662,6,0,0,5
6663,7,0,0,9
6664,8,0,0,5
6665,7,0,0,4
6666,5,0,0,8
6667,4,0,0,2
6668,5,0,0,5
6669,6,0,0,9
6670,4,0,0,9
6671,2,0,0,6
6672,0,0,0,9
6673,4,0,0,4
6674,5,0,0,5
6675,8,0,0,6
6676,4,0,0,0
6677,2,0,0,5
6678,2,0,0,8
6679,8,0,0,5
6680,9,0,0,6
6681,3,0,0,0
6682,6,0,0,4
6683,5,0,0,1
6684,0,0,0,6
6685,1,0,0,4
6686,7,0,0,1
6687,8,0,0,3
6688,7,0,0,3
6689,5,0,0,6
6690,3,0,0,1
6691,0,0,0,1
6692,5,0,0,1
6693,6,0,0,9
6694,2,0,0,8
6695,0,0,0,0
6696,2,0,0,7
6697,0,0,0,3
6698,6,0,0,7
6699,2,0,0,2
6700,0,0,0,5
6701,4,0,0,3
6702,6,0,0,9
6703,6,0,0,7
6704,6,0,0,4
6705,7,0,0,6
6706,2,0,0,7
6707,1,0,0,8
6708,9,0,0,5
6709,9,0,0,3
6710,7,0,0,5
6711,8,0,0,1
6712,3,0,0,4
6713,7,0,0,4
6714,2,0,0,2
6715,2,0,0,6
6716,5,0,0,9
6717,2,0,0,7
6718,7,0,0,2
6719,0,0,0,4
6720,5,0,0,1
6721,7,0,0,1
6722,2,0,0,2
6723,3,0,0,5
6724,7,0,0,5
6725,8,0,0,8
6726,1,0,0,7
6727,8,0,0,3
6728,5,0,0,3
6729,3,0,0,0
6730,8,0,0,3
6731,6,0,0,6
6732,7,0,0,7
6733,4,0,0,9
6734,6,0,0,1
6735,5,0,0,0
6736,5,0,0,4
6737,6,0,0,4
6738,9,0,0,1
6739,6,0,0,2
6740,6,0,0,4
6741,7,0,0,8
6742,8,0,0,0
6743,9,0,0,1
6744,2,0,0,3
6745,2,0,0,6
6746,8,0,0,0
6747,1,0,0,3
6748,1,0,0,3
6749,1,0,0,5
6750,4,0,0,9
6751,7,0,0,9
6752,5,0,0,8
6753,1,0,0,2
6754,9,0,0,8
6755,1,0,0,4
6756,0,0,0,9
6757,8,0,0,4
6758,9,0,0,5
6759,7,0,0,4
6760,7,0,0,3
6761,8,0,0,7
6762,7,0,0,7
6763,7,0,0,6
6764,8,0,0,0
6765,0,0,0,1
6766,1,0,0,7
6767,2,0,0,1
6768,3,0,0,1
6769,2,0,0,3
6770,7,0,0,4
6771,8,0,0,2
6772,1,0,0,0
6773,6,0,0,0
6774,0,0,0,4
6775,2,0,0,3
6776,3,0,0,5
6777,2,0,0,0
6778,6,0,0,3
6779,3,0,0,3
6780,6,0,0,7
6781,3,0,0,9
6782,0,0,0,5
6783,1,0,0,9
6784,7,0,0,1
6785,1,0,0,7
6786,6,0,0,9
6787,1,0,0,1
6788,9,0,0,5
6789,9,0,0,9
6790,1,0,0,0
6791,8,0,0,3
6792,9,0,0,2
6793,2,0,0,0
6794,9,0,0,0
6795,1,0,0,3
6796,6,0,0,8
6797,0,0,0,2
6798,0,0,0,4
6799,5,0,0,9
6800,3,0,0,2
6801,8,0,0,8
6802,9,0,0,6
6803,3,0,0,6
6804,2,0,0,9
6805,1,0,0,1
6806,2,0,0,5
6807,3,0,0,9
6808,2,0,0,3
6809,7,0,0,2
6810,0,0,0,6
6811,4,0,0,2
6812,9,0,0,0
6813,5,0,0,1
6814,7,0,0,9
6815,8,0,0,7
6816,4,0,0,5
6817,0,0,0,8
6818,5,0,0,0
6819,9,0,0,3
6820,7,0,0,5
6821,8,0,0,6
6822,5,0,0,0
6823,6,0,0,9
6824,2,0,0,9
6825,7,0,0,9
6826,7,0,0,0
6827,2,0,0,1
6828,8,0,0,2
6829,2,0,0,6
6830,1,0,0,7
6831,2,0,0,0
6832,8,0,0,5
6833,6,0,0,7
6834,2,0,0,9
6835,4,0,0,0
6836,5,0,0,7
6837,4,0,0,2
6838,7,0,0,7
6839,5,0,0,0
6840,7,0,0,5
6841,3,0,0,0
6842,2,0,0,1
6843,4,0,0,4
6844,9,0,0,3
6845,3,0,0,1
6846,5,0,0,9
6847,1,0,0,3
6848,0,0,0,4
6849,6,0,0,1
6850,5,0,0,8
6851,0,0,0,5
6852,8,0,0,6
6853,5,0,0,5
6854,6,0,0,8
6855,2,0,0,6
6856,1,0,0,7
6857,0,0,0,8
6858,8,0,0,3
6859,0,0,0,6
6860,3,0,0,8
6861,2,0,0,4
6862,1,0,0,2
6863,1,0,0,5
6864,6,0,0,7
6865,9,0,0,8
6866,1,0,0,6
6867,9,0,0,7
6868,7,0,0,1
6869,3,0,0,5
6870,2,0,0,9
6871,8,0,0,9
6872,9,0,0,9
6873,2,0,0,6
6874,1,0,0,2
6875,6,0,0,9
6876,1,0,0,4
6877,4,0,0,1
6878,0,0,0,3
6879,4,0,0,6
6880,0,0,0,0
6881,3,0,0,3
6882,2,0,0,6
6883,3,0,0,1
6884,0,0,0,2
6885,9,0,0,8
6886,5,0,0,6
6887,3,0,0,2
6888,8,0,0,6
6889,6,0,0,4
6890,6,0,0,4
6891,6,0,0,4
6892,2,0,0,0
6893,4,0,0,3
6894,1,0,0,1
6895,5,0,0,6
6896,7,0,0,5
6897,9,0,0,7
6898,5,0,0,0
6899,7,0,0,2
6900,7,0,0,0
6901,1,0,0,5
6902,2,0,0,0
6903,8,0,0,2
6904,4,0,0,2
6905,5,0,0,5
6906,1,0,0,6
6907,7,0,0,6
6908,4,0,0,2
6909,5,0,0,4
6910,5,0,0,7
6911,0,0,0,4
6912,2,0,0,4
6913,3,0,0,1
6914,3,0,0,2
6915,8,0,0,6
6916,5,0,0,2
6917,3,0,0,3
6918,7,0,0,6
6919,7,0,0,9
6920,9,0,0,9
6921,5,0,0,5
6922,7,0,0,2
6923,0,0,0,9
6924,3,0,0,2
6925,6,0,0,5
6926,4,0,0,0
6927,8,0,0,4
6928,5,0,0,4
6929,4,0,0,2
6930,0,0,0,2
6931,3,0,0,0
6932,9,0,0,7
6933,9,0,0,1
6934,7,0,0,8
6935,2,0,0,5
6936,4,0,0,2
6937,2,0,0,0
6938,3,0,0,8
6939,4,0,0,3
6940,6,0,0,2
6941,3,0,0,6
6942,3,0,0,3
6943,8,0,0,0
6944,5,0,0,7
6945,7,0,0,1
6946,8,0,0,7
6947,7,0,0,9
6948,8,0,0,4
6949,4,0,0,0
6950,6,0,0,8
6951,1,0,0,2
6952,3,0,0,4
6953,6,0,0,5
6954,1,0,0,6
6955,9,0,0,5
6956,7,0,0,0
6957,8,0,0,4
6958,9,0,0,4
6959,6,0,0,1
6960,9,0,0,5
6961,5,0,0,2
6962,4,0,0,3
6963,1,0,0,6
6964,1,0,0,6
6965,4,0,0,2
6966,6,0,0,0
6967,4,0,0,4
6968,4,0,0,6
6969,5,0,0,4
6970,3,0,0,2
6971,8,0,0,5
6972,2,0,0,8
6973,5,0,0,4
6974,5,0,0,9
6975,1,0,0,9
6976,3,0,0,6
6977,0,0,0,8
6978,8,0,0,2
6979,2,0,0,8
6980,7,0,0,4
6981,7,0,0,1
6982,6,0,0,4
6983,8,0,0,8
6984,0,0,0,9
6985,0,0,0,2
6986,0,0,0,7
6987,4,0,0,0
6988,1,0,0,2
6989,1,0,0,9
6990,1,0,0,7
6991,7,0,0,2
6992,6,0,0,4
6993,3,0,0,1
6994,0,0,0,7
6995,1,0,0,4
6996,7,0,0,1
6997,5,0,0,0
6998,9,0,0,7
6999,2,0,0,1
7000,2,0,0,7
7001,0,0,0,4
7002,3,0,0,0
7003,8,0,0,8
7004,7,0,0,1
7005,8,0,0,3
7006,2,0,0,3
7007,9,0,0,6
7008,3,0,0,9
7009,5,0,0,1
7010,0,0,0,2
7011,9,0,0,5
7012,8,0,0,4
7013,7,0,0,2
7014,9,0,0,5
7015,1,0,0,3
7016,6,0,0,1
7017,2,0,0,4
7018,7,0,0,3
7019,2,0,0,0
7020,3,0,0,7
7021,1,0,0,4
7022,7,0,0,3
7023,6,0,0,8
7024,7,0,0,8
7025,0,0,0,2
7026,3,0,0,1
7027,9,0,0,1
7028,6,0,0,2
7029,9,0,0,9
7030,6,0,0,4
7031,1,0,0,9
7032,5,0,0,8
7033,8,0,0,3
7034,9,0,0,1
7035,5,0,0,0
7036,8,0,0,8
7037,6,0,0,2
7038,2,0,0,4
7039,3,0,0,3
7040,3,0,0,8
7041,1,0,0,8
7042,7,0,0,5
7043,5,0,0,4
7044,7,0,0,4
7045,7,0,0,6
7046,6,0,0,7
7047,8,0,0,6
7048,6,0,0,1
7049,4,0,0,9
7050,5,0,0,9
7051,0,0,0,0
7052,2,0,0,1
7053,2,0,0,9
7054,6,0,0,7
7055,5,0,0,2
7056,4,0,0,4
7057,2,0,0,1
7058,1,0,0,3
7059,7,0,0,8
7060,6,0,0,3
7061,5,0,0,0
7062,5,0,0,5
7063,9,0,0,4
7064,6,0,0,2
7065,3,0,0,1
7066,5,0,0,5
7067,5,0,0,0
7068,3,0,0,7
7069,1,0,0,4
7070,6,0,0,3
7071,6,0,0,7
7072,6,0,0,0
7073,0,0,0,7
7074,2,0,0,9
7075,2,0,0,4
7076,9,0,0,9
7077,3,0,0,0
7078,4,0,0,6
7079,8,0,0,4
7080,2,0,0,5
7081,4,0,0,2
7082,4,0,0,5
7083,5,0,0,5
7084,5,0,0,8
7085,4,0,0,5
7086,7,0,0,6
7087,8,0,0,6
7088,7,0,0,1
7089,2,0,0,4
7090,0,0,0,5
7091,8,0,0,2
7092,7,0,0,1
7093,8,0,0,0
7094,6,0,0,9
7095,8,0,0,6
7096,6,0,0,0
7097,0,0,0,1
7098,6,0,0,2
7099,8,0,0,8
7100,1,0,0,3
7101,9,0,0,5
7102,2,0,0,0
7103,5,0,0,4
7104,4,0,0,4
7105,1,0,0,9
7106,1,0,0,2
7107,6,0,0,4
7108,5,0,0,7
7109,6,0,0,6
7110,1,0,0,1
7111,2,0,0,8
7112,0,0,0,8
7113,7,0,0,1
7114,1,0,0,0
7115,5,0,0,8
7116,2,0,0,5
7117,4,0,0,9
7118,8,0,0,7
7119,5,0,0,9
7120,4,0,0,0
7121,8,0,0,4
7122,4,0,0,5
7123,2,0,0,0
7124,0,0,0,1
7125,1,0,0,9
7126,7,0,0,5
7127,2,0,0,0
7128,8,0,0,2
7129,0,0,0,4
7130,2,0,0,3
7131,3,0,0,1
7132,3,0,0,4
7133,0,0,0,3
7134,3,0,0,2
7135,8,0,0,7
7136,5,0,0,2
7137,2,0,0,8
7138,1,0,0,5
7139,8,0,0,5
7140,9,0,0,8
7141,7,0,0,2
7142,1,0,0,2
7143,3,0,0,8
7144,7,0,0,1
7145,6,0,0,1
7146,0,0,0,3
7147,1,0,0,6
7148,0,0,0,0
7149,2,0,0,7
7150,0,0,0,0
7151,8,0,0,1
7152,5,0,0,8
7153,2,0,0,0
7154,4,0,0,7
7155,9,0,0,8
7156,1,0,0,1
7157,0,0,0,9
7158,1,0,0,7
7159,6,0,0,1
7160,1,0,0,5
7161,3,0,0,3
7162,0,0,0,1
7163,0,0,0,1
7164,2,0,0,9
7165,6,0,0,0
7166,5,0,0,0
7167,4,0,0,4
7168,4,0,0,9
7169,8,0,0,0
7170,6,0,0,4
7171,6,0,0,6
7172,7,0,0,6
7173,1,0,0,1
7174,7,0,0,0
7175,2,0,0,4
7176,1,0,0,9
7177,9,0,0,3
7178,2,0,0,2
7179,1,0,0,9
7180,5,0,0,0
7181,3,0,0,2
7182,4,0,0,7
7183,6,0,0,7
7184,0,0,0,5
7185,5,0,0,1
7186,3,0,0,0
7187,2,0,0,1
7188,4,0,0,4
7189,9,0,0,3
7190,2,0,0,0
7191,1,0,0,4
7192,5,0,0,7
7193,2,0,0,7
7194,5,0,0,5
7195,5,0,0,7
7196,5,0,0,3
7197,4,0,0,1
7198,6,0,0,7
7199,7,0,0,7
7200,4,0,0,3
7201,1,0,0,5
7202,8,0,0,9
7203,7,0,0,4
7204,1,0,0,6
7205,0,0,0,2
7206,3,0,0,1
7207,9,0,0,4
7208,3,0,0,7
7209,9,0,0,7
7210,1,0,0,1
7211,3,0,0,2
7212,4,0,0,6
7213,8,0,0,1
7214,9,0,0,4
7215,0,0,0,4
7216,2,0,0,8
7217,8,0,0,9
7218,8,0,0,7
7219,0,0,0,6
7220,6,0,0,1
7221,2,0,0,4
7222,0,0,0,2
7223,3,0,0,7
7224,0,0,0,3
7225,2,0,0,7
7226,5,0,0,4
7227,0,0,0,9
7228,1,0,0,5
7229,9,0,0,9
7230,0,0,0,4
7231,8,0,0,5
7232,1,0,0,0
7233,2,0,0,3
7234,4,0,0,6
7235,2,0,0,2
7236,6,0,0,8
7237,7,0,0,3
7238,1,0,0,9
7239,6,0,0,1
7240,4,0,0,2
7241,3,0,0,3
7242,1,0,0,4
7243,8,0,0,1
7244,8,0,0,1
7245,9,0,0,0
7246,9,0,0,0
7247,5,0,0,4
7248,3,0,0,5
7249,0,0,0,2
7250,3,0,0,5
7251,4,0,0,9
7252,0,0,0,8
7253,4,0,0,5
7254,9,0,0,3
7255,4,0,0,2
7256,5,0,0,3
7257,5,0,0,1
7258,9,0,0,3
7259,4,0,0,7
7260,0,0,0,0
7261,9,0,0,4
7262,7,0,0,8
7263,9,0,0,3
7264,6,0,0,5
7265,8,0,0,6
7266,3,0,0,3
7267,2,0,0,5
7268,3,0,0,4
7269,3,0,0,4
7270,4,0,0,0
7271,2,0,0,4
7272,6,0,0,0
7273,3,0,0,7
7274,6,0,0,1
7275,8,0,0,3
7276,8,0,0,2
7277,2,0,0,1
7278,5,0,0,5
7279,9,0,0,9
7280,0,0,0,9
7281,4,0,0,5
7282,3,0,0,8
7283,7,0,0,1
7284,1,0,0,8
7285,5,0,0,9
7286,7,0,0,6
7287,9,0,0,6
7288,7,0,0,5
7289,1,0,0,5
7290,6,0,0,6
7291,9,0,0,5
7292,0,0,0,1
7293,8,0,0,0
7294,0,0,0,8
7295,6,0,0,1
7296,1,0,0,3
7297,3,0,0,7
7298,7,0,0,3
7299,8,0,0,2
7300,1,0,0,9
7301,0,0,0,6
7302,1,0,0,4
7303,8,0,0,4
7304,2,0,0,3
7305,9,0,0,1
7306,0,0,0,5
7307,2,0,0,7
7308,2,0,0,6
7309,4,0,0,7
7310,0,0,0,0
7311,2,0,0,6
7312,5,0,0,3
7313,5,0,0,7
7314,2,0,0,6
7315,0,0,0,4
7316,8,0,0,6
7317,8,0,0,0
7318,2,0,0,9
7319,9,0,0,5
7320,2,0,0,4
7321,3,0,0,9
7322,9,0,0,1
7323,8,0,0,5
7324,9,0,0,1
7325,1,0,0,4
7326,7,0,0,4
7327,0,0,0,0
7328,2,0,0,4
7329,3,0,0,5
7330,9,0,0,9
7331,5,0,0,6
7332,5,0,0,2
7333,0,0,0,8
7334,7,0,0,1
7335,5,0,0,3
7336,2,0,0,4
7337,7,0,0,9
7338,0,0,0,9
7339,6,0,0,3
7340,8,0,0,7
7341,9,0,0,9
7342,6,0,0,5
7343,8,0,0,5
7344,2,0,0,1
7345,3,0,0,4
7346,8,0,0,1
7347,8,0,0,8
7348,5,0,0,2
7349,8,0,0,5
7350,7,0,0,3
7351,7,0,0,0
7352,3,0,0,0
7353,0,0,0,1
7354,7,0,0,9
7355,5,0,0,6
7356,7,0,0,5
7357,8,0,0,1
7358,3,0,0,6
7359,4,0,0,7
7360,4,0,0,2
7361,9,0,0,7
7362,4,0,0,0
7363,9,0,0,5
7364,2,0,0,6
7365,4,0,0,4
7366,9,0,0,3
7367,8,0,0,8
7368,7,0,0,7
7369,0,0,0,2
7370,9,0,0,1
7371,6,0,0,9
7372,2,0,0,6
7373,7,0,0,0
7374,5,0,0,3
7375,7,0,0,1
7376,1,0,0,7
7377,0,0,0,4
7378,5,0,0,1
7379,5,0,0,7
7380,2,0,0,5
7381,1,0,0,3
7382,7,0,0,3
7383,4,0,0,7
7384,3,0,0,1
7385,3,0,0,1
7386,9,0,0,0
7387,1,0,0,0
7388,3,0,0,5
7389,9,0,0,5
7390,5,0,0,6
7391,6,0,0,7
7392,1,0,0,1
7393,8,0,0,5
7394,6,0,0,8
7395,1,0,0,9
7396,2,0,0,5
7397,9,0,0,2
7398,0,0,0,8
7399,4,0,0,3
7400,5,0,0,7
7401,3,0,0,0
7402,3,0,0,7
7403,9,0,0,6
7404,7,0,0,5
7405,5,0,0,1
7406,9,0,0,4
7407,3,0,0,7
7408,5,0,0,8
7409,8,0,0,5
7410,2,0,0,2
7411,9,0,0,1
7412,5,0,0,3
7413,2,0,0,1
7414,6,0,0,6
7415,9,0,0,6
7416,5,0,0,4
7417,8,0,0,1
7418,5,0,0,0
7419,2,0,0,1
7420,4,0,0,8
7421,6,0,0,9
7422,2,0,0,0
7423,5,0,0,1
7424,3,0,0,2
7425,5,0,0,2
7426,6,0,0,0
7427,9,0,0,5
7428,9,0,0,6
7429,8,0,0,1
7430,1,0,0,3
7431,1,0,0,8
7432,5,0,0,3
7433,4,0,0,1
7434,9,0,0,0
7435,8,0,0,7
7436,6,0,0,7
7437,3,0,0,7
7438,1,0,0,6
7439,9,0,0,5
7440,2,0,0,8
7441,3,0,0,4
7442,5,0,0,0
7443,3,0,0,9
7444,5,0,0,1
7445,4,0,0,1
7446,2,0,0,8
7447,0,0,0,8
7448,4,0,0,8
7449,4,0,0,8
7450,2,0,0,6
7451,3,0,0,2
7452,6,0,0,5
7453,3,0,0,6
7454,1,0,0,1
7455,5,0,0,3
7456,2,0,0,6
7457,8,0,0,0
7458,8,0,0,9
7459,1,0,0,5
7460,2,0,0,6
7461,7,0,0,8
7462,3,0,0,6
7463,7,0,0,4
7464,7,0,0,0
7465,5,0,0,2
7466,4,0,0,4
7467,6,0,0,6
7468,6,0,0,0
7469,4,0,0,7
7470,9,0,0,9
7471,7,0,0,6
7472,6,0,0,4
7473,4,0,0,1
7474,7,0,0,7
7475,6,0,0,1
7476,2,0,0,5
7477,0,0,0,1
7478,0,0,0,3
7479,1,0,0,1
7480,5,0,0,0
7481,9,0,0,2
7482,6,0,0,0
7483,5,0,0,9
7484,7,0,0,1
7485,0,0,0,2
7486,7,0,0,2
7487,4,0,0,9
7488,2,0,0,9
7489,6,0,0,3
7490,6,0,0,5
7491,2,0,0,2
7492,6,0,0,5
7493,8,0,0,9
7494,2,0,0,0
7495,3,0,0,4
7496,8,0,0,4
7497,6,0,0,3
7498,8,0,0,8
7499,3,0,0,1
7500,6,0,0,5
7501,5,0,0,6
7502,1,0,0,2
7503,0,0,0,7
7504,5,0,0,0
7505,8,0,0,8
7506,7,0,0,4
7507,2,0,0,7
7508,2,0,0,1
7509,1,0,0,5
7510,7,0,0,9
7511,1,0,0,4
7512,3,0,0,9
7513,6,0,0,3
7514,6,0,0,2
7515,0,0,0,7
7516,8,0,0,9
7517,3,0,0,3
7518,1,0,0,9
7519,2,0,0,4
7520,4,0,0,1
7521,8,0,0,1
7522,7,0,0,0
7523,0,0,0,2
7524,6,0,0,7
7525,5,0,0,0
7526,3,0,0,0
7527,2,0,0,6
7528,9,0,0,7
7529,5,0,0,1
7530,0,0,0,6
7531,5,0,0,4
7532,8,0,0,3
7533,6,0,0,1
7534,7,0,0,6
7535,9,0,0,2
7536,4,0,0,0
7537,5,0,0,7
7538,9,0,0,6
7539,5,0,0,0
7540,1,0,0,1
7541,1,0,0,2
7542,9,0,0,2
7543,4,0,0,7
7544,8,0,0,2
7545,8,0,0,9
7546,7,0,0,0
7547,6,0,0,4
7548,2,0,0,5
7549,3,0,0,9
7550,0,0,0,5
7551,6,0,0,9
7552,0,0,0,3
7553,7,0,0,1
7554,2,0,0,3
7555,9,0,0,7
7556,9,0,0,5
7557,5,0,0,8
7558,7,0,0,9
7559,6,0,0,2
7560,3,0,0,4
7561,5,0,0,6
7562,6,0,0,8
7563,4,0,0,3
7564,5,0,0,0
7565,0,0,0,9
7566,9,0,0,5
7567,0,0,0,8
7568,9,0,0,1
7569,5,0,0,8
7570,7,0,0,7
7571,9,0,0,3
7572,2,0,0,9
7573,6,0,0,4
7574,1,0,0,2
7575,0,0,0,3
7576,4,0,0,6
7577,3,0,0,7
7578,2,0,0,5
7579,8,0,0,3
7580,0,0,0,6
7581,2,0,0,0
7582,6,0,0,6
7583,5,0,0,6
7584,6,0,0,0
7585,5,0,0,3
7586,0,0,0,4
7587,4,0,0,0
7588,9,0,0,4
7589,4,0,0,6
7590,6,0,0,0
7591,1,0,0,3
7592,7,0,0,5
7593,5,0,0,0
7594,8,0,0,1
7595,2,0,0,9
7596,9,0,0,3
7597,4,0,0,2
7598,2,0,0,4
7599,9,0,0,8
7600,0,0,0,5
7601,1,0,0,3
7602,1,0,0,9
7603,7,0,0,9
7604,2,0,0,8
7605,5,0,0,9
7606,6,0,0,9
7607,8,0,0,6
7608,5,0,0,9
7609,9,0,0,1
7610,1,0,0,9
7611,1,0,0,4
7612,3,0,0,8
7613,6,0,0,8
7614,8,0,0,6
7615,0,0,0,2
7616,9,0,0,8
7617,2,0,0,0
7618,0,0,0,0
7619,9,0,0,8
7620,0,0,0,6
7621,9,0,0,4
7622,4,0,0,3
7623,1,0,0,8
7624,9,0,0,0
7625,9,0,0,3
7626,0,0,0,3
7627,8,0,0,3
7628,0,0,0,5
7629,1,0,0,1
7630,4,0,0,5
7631,7,0,0,7
7632,0,0,0,0
7633,7,0,0,3
7634,2,0,0,9
7635,3,0,0,9
7636,6,0,0,0
7637,9,0,0,6
7638,7,0,0,5
7639,5,0,0,9
7640,0,0,0,7
7641,7,0,0,1
7642,1,0,0,0
7643,8,0,0,9
7644,0,0,0,6
7645,7,0,0,3
7646,0,0,0,2
7647,7,0,0,4
7648,5,0,0,4
7649,5,0,0,5
7650,0,0,0,4
7651,0,0,0,0
7652,2,0,0,4
7653,6,0,0,4
7654,6,0,0,7
7655,6,0,0,2
7656,5,0,0,0
7657,8,0,0,3
7658,6,0,0,6
7659,6,0,0,3
7660,5,0,0,6
7661,3,0,0,8
7662,1,0,0,4
7663,9,0,0,3
7664,4,0,0,0
7665,7,0,0,2
7666,9,0,0,4
7667,7,0,0,0
7668,7,0,0,0
7669,3,0,0,3
7670,6,0,0,1
7671,0,0,0,5
7672,8,0,0,9
7673,9,0,0,8
7674,6,0,0,0
7675,7,0,0,3
7676,7,0,0,4
7677,1,0,0,6
7678,8,0,0,2
7679,4,0,0,4
7680,0,0,0,7
7681,4,0,0,6
7682,8,0,0,5
7683,6,0,0,6
7684,6,0,0,5
7685,2,0,0,0
7686,1,0,0,8
7687,8,0,0,9
7688,8,0,0,9
7689,1,0,0,0
7690,3,0,0,0
7691,3,0,0,1
7692,9,0,0,0
7693,9,0,0,6
7694,7,0,0,8
7695,4,0,0,7
7696,9,0,0,2
7697,5,0,0,8
7698,3,0,0,4
7699,5,0,0,5
7700,1,0,0,4
7701,5,0,0,7
7702,2,0,0,1
7703,3,0,0,0
7704,2,0,0,0
7705,7,0,0,1
7706,5,0,0,8
7707,4,0,0,0
7708,6,0,0,7
7709,2,0,0,1
7710,5,0,0,0
7711,7,0,0,8
7712,9,0,0,6
7713,0,0,0,8
7714,3,0,0,4
7715,7,0,0,1
